Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
J41   Bronquite cronica simples e a mucopurulenta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
J43   Enfisema;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;-;5
J44   Outr doenc pulmonares obstrutivas cronicas;-;1;-;-;2;-;-;4;-;2;1;-;-;-;-;-;4;1;1;4;-;-;-;1;1;-;-;22
J45   Asma;-;-;2;-;2;-;-;4;3;1;1;-;10;2;4;5;10;3;3;16;4;-;3;-;-;1;2;76
J46   Estado de mal asmatico;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;2;-;-;1;-;-;-;-;7
J47   Bronquectasia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
J64   Pneumoconiose NE;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
J67   Pneumonite hipersensibilid dev poeiras org;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
J68   Afecc resp dev inal prod quim gas fumac vap;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;3
J69   Pneumonite dev solidos e liquidos;5;-;9;-;10;-;1;8;7;2;2;-;5;4;1;13;8;-;10;22;6;5;1;4;4;8;2;137
J70   Afeccoes respirat dev outr agentes externos;-;-;-;-;-;-;-;1;-;-;-;-;4;-;-;-;-;-;-;-;-;2;-;-;-;1;-;8
J80   Sindr do desconforto respirat do adulto;1;-;2;-;3;3;-;3;-;2;-;1;-;-;-;1;2;3;3;6;2;2;-;-;-;1;-;35
J81   Edema pulmonar NE de outr form;-;-;-;-;1;-;-;4;-;-;-;2;3;-;-;4;6;-;12;44;1;6;-;-;-;1;-;84
J84   Outr doenc pulmonares intersticiais;-;-;-;-;3;1;-;2;-;1;-;1;1;-;-;-;5;-;1;6;-;1;1;-;-;-;-;23
J85   Abscesso do pulmao e do mediastino;1;-;-;-;-;-;-;1;3;2;-;-;-;1;-;1;-;-;2;-;-;-;-;-;-;-;-;11
J86   Piotorax;-;-;1;-;1;1;-;1;-;-;1;1;-;-;-;-;1;-;2;2;1;1;-;-;-;-;-;13
J90   Derrame pleural NCOP;-;-;1;-;2;-;-;2;-;1;-;-;-;-;-;3;-;-;4;2;1;1;-;1;-;-;-;18
J93   Pneumotorax;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;3;2;-;2;4;-;-;-;1;-;-;-;14
J94   Outr afeccoes pleurais;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
J96   Insuf respirat NCOP;2;1;6;1;14;2;2;20;2;7;1;4;7;3;1;12;11;1;11;19;2;4;2;2;6;3;-;146
J98   Outr transt respirat;-;3;1;2;14;-;1;7;4;5;2;-;15;-;1;5;11;1;9;81;2;1;3;1;1;3;1;174
K10   Outr doenc dos maxilares;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
K11   Doenc das gland salivares;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
K12   Estomatite e lesoes correlatas;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
K13   Outr doenc do labio e da mucosa oral;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
K21   Doenc de refluxo gastroesofagico;-;-;-;-;3;-;-;2;1;1;-;-;1;-;1;-;2;-;1;6;-;-;2;1;-;1;-;22
K22   Outr doenc do esofago;-;-;-;-;-;-;-;1;1;1;1;-;-;-;1;1;-;-;-;-;1;-;-;1;-;-;-;8
K25   Ulcera gastrica;-;-;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;1;-;9
K26   Ulcera duodenal;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;-;-;-;-;4
K27   Ulcera peptica de localiz NE;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
K29   Gastrite e duodenite;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;4
K30   Dispepsia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
K31   Outr doenc do estomago e do duodeno;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;2;1;-;-;-;-;1;-;8
K35   Apendicite aguda;2;1;2;6;10;-;2;2;3;4;-;2;5;1;2;3;4;3;5;7;7;-;2;-;-;1;-;74
K37   Apendicite SOE;-;-;-;1;1;-;-;-;-;2;-;1;3;-;-;1;-;-;3;1;1;-;-;1;-;-;-;15
K40   Hernia inguinal;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3;-;-;-;1;-;1;-;-;-;-;-;7
K42   Hernia umbilical;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;3
K43   Hernia ventral;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
K44   Hernia diafragmatica;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;2;2;1;1;-;-;1;-;-;10
K46   Hernia abdominal NE;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;4
K50   Doenc de Crohn;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;-;-;-;-;1;1;-;-;-;1;7
K51   Colite ulcerativa;-;-;-;1;1;-;-;-;-;4;-;-;-;1;1;-;2;-;-;2;1;-;1;-;1;-;-;15
K52   Outr gastroenterites e colites nao-infecc;-;-;-;1;9;1;-;2;3;1;-;1;-;1;-;2;4;-;-;3;-;-;-;-;1;-;-;29
K55   Transt vasculares do intestino;-;1;2;-;2;2;-;1;1;-;-;-;1;-;-;1;5;-;4;2;1;1;1;-;-;2;-;27
K56   Ileo paralitico e obstr intestinal s/hernia;-;2;8;-;17;2;3;10;2;8;1;3;2;1;1;12;7;1;8;20;4;1;4;2;2;3;-;124
K57   Doenc diverticular do intestino;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;-;-;2;-;-;-;-;-;-;-;8
K59   Outr transt funcionais do intestino;-;-;-;2;2;-;-;1;-;-;-;-;-;1;-;1;-;-;-;5;1;1;1;-;-;1;-;16
K60   Fissura e fistula das regioes anal e retal;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
K63   Outr doenc do intestino;-;-;-;1;2;1;-;2;1;2;-;-;1;1;-;3;3;1;3;9;-;3;-;1;1;3;1;39
K65   Peritonite;-;-;-;-;2;-;1;3;-;5;1;1;3;-;-;4;3;-;2;6;2;-;-;-;1;1;-;35
K66   Outr transt do peritonio;-;-;-;-;1;-;-;3;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;1;-;-;1;10
K70   Doenc alcoolica do figado;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;5
K71   Doenc hepatica toxica;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;6
K72   Insuf hepatica NCOP;1;3;1;3;2;2;-;3;2;2;2;5;4;1;-;5;6;1;3;13;3;3;4;3;2;1;1;76
K74   Fibrose e cirrose hepaticas;-;-;1;-;3;1;-;-;-;1;-;-;1;-;-;3;3;1;-;3;2;-;2;-;-;-;-;21
K75   Outr doenc inflam do figado;-;1;-;-;-;-;-;2;1;-;1;-;2;1;1;-;2;-;-;6;1;-;1;-;-;1;-;20
K76   Outr doenc do figado;-;-;2;-;5;-;-;4;1;2;2;1;2;1;1;7;3;-;3;10;-;-;-;-;-;3;1;48
K80   Colelitiase;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
K81   Colecistite;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
K82   Outr doenc da vesicula biliar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
K83   Outr doenc das vias biliares;-;-;-;-;-;-;-;-;-;1;-;-;2;2;2;2;1;2;2;6;-;2;-;-;-;1;-;23
K85   Pancreatite aguda;-;-;1;-;4;-;-;1;-;1;-;1;4;-;-;3;1;-;3;10;1;-;1;1;-;-;1;33
K86   Outr doenc do pancreas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;-;4
K90   Ma-absorcao intestinal;-;-;1;-;-;-;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;5
K92   Outr doenc do aparelho digestivo;3;-;3;-;3;-;1;-;-;-;1;3;3;-;-;3;-;-;5;3;-;3;-;1;1;-;-;33
L00   Sindr pele escaldada estafilococ recem-nasc;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
L01   Impetigo;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;4
L02   Abscesso cutaneo furunculo e antraz;-;-;1;-;2;-;-;-;1;-;-;2;-;-;-;1;-;1;4;2;-;-;-;-;-;-;-;14
L03   Celulite;-;-;4;-;-;-;-;1;-;-;-;-;1;-;-;1;3;-;1;4;-;1;1;-;1;-;-;18
L04   Linfadenite aguda;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
L08   Outr infecc localiz pele e tec subcutaneo;-;-;1;-;1;-;-;1;-;4;-;-;1;-;1;2;-;2;3;5;-;-;-;-;-;-;-;21
L10   Penfigo;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
L26   Dermatite esfoliativa;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
L50   Urticaria;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
L51   Eritema polimorfo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
L89   Ulcera de decubito;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
L93   Lupus eritematoso;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;4
L98   Outr afeccoes da pele e tec subcutaneo NCOP;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;-;-;-;-;-;8
M00   Artrite piogenica;-;-;2;-;1;-;-;-;-;-;-;1;1;-;-;-;2;-;1;1;1;-;-;-;1;-;-;11
M02   Artropatias reacionais;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
M06   Outr artrites reumatoides;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
M08   Artrite juvenil;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
M13   Outr artrites;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
M19   Outr artroses;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
M25   Outr transt articulares NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
M30   Poliarterite nodosa e afeccoes correlatas;-;-;-;-;1;-;-;-;-;1;-;3;1;-;-;2;1;1;-;3;-;-;-;1;1;-;-;15
M31   Outr vasculopatias necrotizantes;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;1;-;-;-;-;-;-;7
M32   Lupus eritematoso disseminado;-;-;6;3;2;-;1;1;3;7;1;-;4;-;-;5;4;1;6;9;3;-;1;-;2;4;2;65
M33   Dermatopoliomiosite;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
M34   Esclerose sistemica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;3
M35   Outr afeccoes sistemicas do tec conjuntivo;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
M43   Outr dorsopatias deformantes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
M60   Miosite;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;-;6
M62   Outr transt musculares;-;-;2;-;1;-;-;1;-;1;1;-;-;-;-;1;2;-;1;1;-;-;-;-;1;-;-;12
M72   Transt fibroblasticos;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;7
M86   Osteomielite;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;5
N00   Sindr nefritica aguda;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
N03   Sindr nefritica cronica;-;-;-;-;-;-;-;1;-;-;-;-;5;-;-;-;-;-;-;1;-;-;-;-;-;1;-;8
N04   Sindr nefrotica;1;1;-;-;1;-;1;2;-;3;-;-;-;1;1;5;6;1;2;2;1;-;-;1;-;-;-;29
N05   Sindr nefritica NE;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
N07   Nefropatia hereditaria NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
N10   Nefrite tubulo-intersticial aguda;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
N11   Nefrite tubulo-intersticial cronica;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;4
N12   Nefrite tubulo-intersticial NE aguda cronica;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;2;-;-;6
N13   Uropatia obstrutiva e p/refluxo;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;3
N15   Outr doenc renais tubulo-intersticiais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;4
N17   Insuf renal aguda;3;3;6;-;15;1;-;7;4;5;-;2;1;-;1;7;4;2;4;15;3;3;1;1;6;1;-;95
N18   Insuf renal cronica;1;1;2;1;6;-;-;3;2;2;1;1;-;-;-;7;1;1;2;6;4;1;2;1;1;-;-;46
N19   Insuf renal NE;1;1;-;-;8;-;-;2;-;-;-;1;-;-;-;1;3;-;2;4;-;1;1;1;3;-;-;29
N20   Calculose do rim e do ureter;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
N25   Transt result funcao renal tubular alterada;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
N30   Cistite;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;6
N31   Disfuncoes neuromusculares da bexiga NCOP;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;5
N32   Outr transt da bexiga;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
N39   Outr transt do trato urinario;1;-;5;-;8;-;3;3;3;2;-;4;6;3;3;5;8;4;17;26;4;4;2;-;3;2;-;116
N45   Orquite e epididimite;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
N47   Hipertrofia do prepucio fimose e parafimose;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
N49   Transt inflam orgaos genitais masc NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;4
N61   Transt inflam da mama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
N62   Hipertrofia da mama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
N73   Outr doenc inflam pelvicas femin;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;1;4
N75   Doenc da gland de Bartholin;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
N83   Transt nao-infl ovario tromp Falop lig largo;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
N92   Menstruacao excessiva frequente e irregular;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;2
O00   Gravidez ectopica;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;6
O05   Outr tipos de aborto;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
O06   Aborto NE;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
O12   Edema e proteinuria gestac s/hipertensao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
O14   Hipertensao gestacional c/proteinuria signif;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;1;2;1;1;-;-;-;-;-;-;9
O15   Eclampsia;-;-;2;-;2;-;1;7;-;-;-;-;1;-;-;2;-;-;2;1;-;-;-;-;1;-;-;19
O24   Diabetes mellitus na gravidez;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O26   Assist materna outr complic lig predom grav;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3
O29   Complic anestesia admin durante gravidez;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O36   Assist prest mae outr probl fet conhec susp;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O41   Outr transt membranas e liquido amniotico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
O43   Transt da placenta;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O44   Placenta previa;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O45   Descolamento prematuro da placenta;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
O60   Trabalho de parto pre-termo;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
O62   Anormalidades da contracao uterina;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;5
O67   Trab parto parto compl hemorr intrapart NCOP;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O68   Trab parto e parto complic sofrimento fetal;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O72   Hemorragia pos-parto;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;6
O74   Complic anestesia durante trab parto e parto;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
O75   Outr complic do trab parto e do parto NCOP;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O85   Infecc puerperal;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;6
O86   Outr infecc puerperais;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;-;-;-;-;-;-;7
O88   Embolia orig obstetrica;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
O90   Complic do puerperio NCOP;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
O91   Infecc mamarias assoc ao parto;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
O95   Morte obstetrica de causa NE;1;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;9
O96   Morte qq caus obst mais 42d menos 1a parto;-;-;-;-;7;-;-;-;2;2;-;-;1;-;-;-;1;-;6;-;1;1;2;-;-;1;-;24
O97   Morte p/sequelas causas obstetricas diretas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
O98   Doen inf paras mat COP compl grav part puerp;-;-;2;1;3;-;1;2;-;1;-;1;1;1;2;1;-;2;3;7;-;-;-;-;1;-;-;29
O99   Outr doenc mat COP compl grav parto puerp;-;-;1;-;3;-;1;-;1;-;-;2;1;-;-;2;1;1;2;6;3;-;1;-;1;-;1;27
P00   Fet rec-nasc afet afec mat n obr rel grav at;44;6;75;11;75;32;16;76;43;42;55;29;174;13;35;101;150;42;187;386;179;41;95;18;24;48;83;2080
P01   Fet rec-nasc afet complic maternas gravidez;9;4;29;6;42;7;25;30;34;51;25;14;108;17;31;52;125;23;90;310;120;41;77;14;17;43;48;1392
P02   Fet rec-nasc afet compl plac cord umb membr;19;5;33;7;50;14;10;55;42;44;22;27;76;15;37;84;111;29;97;220;88;52;62;13;13;48;73;1346
P03   Fet rec-nasc afet out compl trab parto parto;1;-;13;1;15;1;3;19;8;17;4;8;25;4;9;61;45;10;27;197;35;7;11;4;6;30;2;563
P04   Fet rec-nasc infl af noc trans plac leit mat;1;-;-;-;2;3;-;-;1;2;-;-;1;1;1;7;3;4;-;17;6;-;10;-;1;2;1;63
P05   Crescimento fetal retard e desnutric fetal;-;1;1;1;7;-;-;7;3;5;1;1;5;3;-;18;23;2;16;55;8;3;3;2;2;3;3;173
P07   Transt rel gest curt dur peso baix nasc NCOP;13;5;25;7;143;8;7;109;28;110;26;29;94;6;24;206;114;16;83;160;42;53;43;26;12;13;14;1416
P10   Laceracao intracran hemorrag dev traum parto;1;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;6
P11   Outr traum de parto do sist nervoso central;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;4
P12   Lesao do couro cabeludo dev traum de parto;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P13   Lesoes do esqueleto dev traum de parto;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
P14   Lesoes ao nascer do sist nervoso periferico;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3
P15   Outr traum de parto;-;-;1;1;3;-;-;-;2;4;-;-;-;-;-;3;2;-;-;1;1;2;-;1;1;-;-;22
P20   Hipoxia intra-uterina;4;4;16;3;47;4;1;41;20;33;6;28;29;13;3;43;49;4;75;43;4;9;6;3;14;15;4;521
P21   Asfixia ao nascer;9;4;14;15;58;8;3;46;13;78;13;18;40;28;19;80;45;25;79;142;19;31;42;5;13;12;10;869
P22   Desconforto respirat do recem-nascido;7;12;87;22;165;18;14;84;29;110;19;45;81;67;27;162;202;36;171;308;54;51;75;25;50;63;14;1998
P23   Pneumonia congen;1;-;31;2;42;6;1;4;4;9;1;18;6;10;22;9;10;6;11;26;1;2;2;9;5;1;2;241
P24   Sindr de aspiracao neonatal;7;15;45;6;82;3;7;51;23;18;4;18;37;16;10;93;46;8;60;70;27;22;22;7;22;17;13;749
P25   Enfisema interst afecc corr orig per perinat;1;2;2;3;5;2;2;2;2;11;3;11;-;2;1;11;10;2;9;36;2;8;4;2;3;9;2;147
P26   Hemorragia pulmonar orig periodo perinatal;3;1;1;2;32;-;1;9;2;16;7;10;23;5;4;56;26;4;27;84;16;18;11;9;7;12;10;396
P27   Doenc respirat cron orig periodo perinatal;-;-;1;1;5;1;-;4;2;15;4;3;8;1;4;7;14;3;9;28;5;5;7;3;-;2;2;134
P28   Outr afeccoes respirat orig per perinatal;4;3;14;3;45;2;2;34;15;28;11;7;20;12;2;120;54;4;24;81;13;15;21;13;13;21;6;587
P29   Transt cardiovasc orig periodo perinatal;3;2;15;3;47;4;1;24;8;18;12;10;8;5;11;74;60;5;46;82;19;27;19;17;9;14;4;547
P35   Doenc virais congen;-;-;-;1;2;-;-;1;1;2;-;-;1;-;-;1;2;1;3;8;2;-;3;3;-;-;-;31
P36   Septicemia bacter do recem-nascido;37;41;53;12;161;27;26;137;49;125;51;89;105;89;27;166;239;39;219;486;53;63;94;26;54;85;28;2581
P37   Outr doenc infecc e parasit congen;-;-;3;-;3;-;3;1;-;2;-;2;1;-;5;-;6;1;7;20;4;1;2;-;-;1;1;63
P38   Onfalite recem-nasc c/ou s/hemorragia leve;-;-;1;-;3;1;-;4;-;1;-;-;1;1;-;-;1;-;1;5;4;-;1;-;1;-;-;25
P39   Outr infecc especificas do periodo perinatal;4;-;2;1;21;6;4;13;3;24;4;12;23;9;5;24;1;1;13;26;1;3;2;8;26;14;1;251
P50   Perda sanguinea fetal;1;-;-;-;3;-;-;1;1;-;-;-;-;1;-;1;3;1;2;4;-;-;2;1;-;-;-;21
P51   Hemorragia umbilical do recem-nascido;-;-;2;-;-;-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;7
P52   Hemorragia intracran nao-traum feto rec-nasc;-;-;1;-;1;1;1;-;2;6;1;4;5;1;-;7;7;1;4;23;5;3;7;1;2;2;2;87
P53   Doenc hemorragica do feto e do recem-nascido;-;-;-;-;2;-;-;2;2;4;3;-;2;2;-;2;4;-;2;6;1;-;1;3;-;-;1;37
P54   Outr hemorragias neonatais;1;-;4;-;5;-;-;6;-;1;-;-;1;1;1;5;2;1;2;7;1;2;1;1;1;-;-;43
P55   Doenc hemolitica do feto e do recem-nascido;1;-;1;-;1;-;-;4;2;1;2;-;3;-;2;5;4;2;3;5;4;4;1;1;-;1;1;48
